company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
First Communication GmbH,First Communication GmbH,Lyoner Str. 15,,60528,Frankfurt am Main,4812,48,drahtlose Telekommunikation,Communications,Transportation and Public Utilities,15,Small 10-49,50.0813425,8.6271989,Germany
China Telecom (Deutschland) GmbH,China Telecom (Deutschland),Westhafenplatz 1,,60327,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,10,Small 10-49,50.1013225,8.66437,Germany
01072 Telecom GmbH,01072 Telecom GmbH,Berner Str. 119,,60437,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,14,Small 10-49,50.1903,8.65774,Germany
C.C.D. Cogent Communications Deutschland GmbH,C.C.D. Cogent Communications,Lyoner Str. 15,,60528,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,25,Small 10-49,50.0813425,8.6271989,Germany
Millenicom GmbH,Millenicom GmbH,Lyoner Str. 14,,60528,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,30,Small 10-49,50.0827183,8.6293574,Germany
TeliaSonera International Carrier Germany GmbH,TeliaSonera International,Kleyerstr. 88,,60326,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,35,Small 10-49,50.09902,8.63358,Germany
Star Communications GmbH,Star Communications GmbH,Berner Str. 119,,60437,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,40,Small 10-49,50.1903,8.65774,Germany
Plus.line AG,Plus.line AG,Mainzer Landstr. 199,,60326,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,50,Small 10-49,50.1045924,8.6492593,Germany
byon gmbh,byon gmbh,Solmsstr. 41,,60486,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,60,Medium 50-249,50.11874,8.63177,Germany
Claranet GmbH,Claranet GmbH,Hanauer Landstr. 196,,60314,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,70,Medium 50-249,50.1148724,8.7231802,Germany
euNetworks GmbH,euNetworks GmbH,Theodor-Heuss-Allee 112,,60486,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,70,Medium 50-249,50.11652,8.62975,Germany
Level 3 Communications GmbH,Level 3 Communications GmbH,Rsselsheimer Str. 22,,60326,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,80,Medium 50-249,50.10314,8.6199264,Germany
Interoute Germany GmbH,Interoute Germany GmbH,Weismllerstr. 26,,60314,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,102,Medium 50-249,50.09635,8.6183,Germany
GENBAND Telecommunications (Germany) GmbH,GENBAND Telecommunications,Lyoner Str. 36,,60528,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,150,Medium 50-249,50.07717,8.62418,Germany
Colt Technology Services GmbH,Colt Technology Services GmbH,Herriotstr. 4,,60528,Frankfurt am Main,4813,48,Telekommunikation (auer drahtlos),Communications,Transportation and Public Utilities,570,Large 250 +,50.0798804,8.6283256,Germany
RTL Hessen GmbH,RTL Hessen GmbH,Solmsstr. 4,,60486,Frankfurt am Main,4833,48,Fernsehsendestationen,Communications,Transportation and Public Utilities,35,Small 10-49,50.11897,8.63742,Germany
Taxi24 Vermittlung eG,Taxi24 Vermittlung eG,Westerbachstr. 50,,60489,Frankfurt am Main,4899,48,Sonstige Fernmeldedienste,Communications,Transportation and Public Utilities,10,Small 10-49,50.1229946,8.5971574,Germany
ENcome Energy Performance Deutschland GmbH,ENcome Energy Performance,Rennbahnstr. 72-74,,60528,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,15,Small 10-49,50.0835846,8.6506426,Germany
NRM Netzdienste Rhein-Main GmbH,NRM Netzdienste Rhein-Main,Solmsstr. 38,,60486,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,21,Small 10-49,50.11883,8.63406,Germany
Ensys GmbH,Ensys GmbH,Vilbeler Str. 29,,60313,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,40,Small 10-49,50.1168219,8.6865979,Germany
Deutsche Eco AG,Deutsche Eco AG,Goetheplatz 4,,60311,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,85,Medium 50-249,50.1131865,8.6771857,Germany
Swag Energie AG,Swag Energie AG,Schtzenbleiche 9-11,,65929,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,135,Medium 50-249,50.0974705,8.5437337,Germany
Swag Vertrieb AG & Co. KG,Swag Vertrieb AG & Co. KG,Schtzenbleiche 9-11,,65929,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,400,Large 250 +,50.0974705,8.5437337,Germany
Sales & Solutions GmbH,Sales & Solutions GmbH,Lyoner Str. 44-48,,60528,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,670,Large 250 +,50.07695,8.62754,Germany
Syna GmbH,Syna GmbH,Ludwigshafener Str. 4,,65929,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,1098,Large 250 +,50.0973136,8.5441134,Germany
DB Energie GmbH,DB Energie GmbH,Pfarrer-Perabo-Platz 2,,60326,Frankfurt am Main,4911,49,Elektrizittsgesellschaften u. -Systeme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,1770,Large 250 +,50.0984515,8.6335307,Germany
Mainova AG,Mainova AG,Solmsstr. 38,,60486,Frankfurt am Main,4941,49,Wasserversorgung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,2894,Large 250 +,50.11883,8.63406,Germany
Stadtentwsserung Frankfurt am Main,Stadtentwsserung Frankfurt am,Goldsteinstr. 160,,60528,Frankfurt am Main,4952,49,Abwassersysteme,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,400,Large 250 +,50.0845959,8.6218491,Germany
Reinwald Umweltservice GmbH,Reinwald Umweltservice GmbH,Schnberger Weg 18A,,60488,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,11,Small 10-49,50.15016,8.61397,Germany
Rhein Main -Entsorgungsservice GmbH,Rhein Main -Entsorgungsservice,Schmickstr. 38-40,,60314,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,11,Small 10-49,50.1131258,8.727428,Germany
Reinwald Wertstoff-Recycling GmbH,Reinwald Wertstoff-Recycling,Schnberger Weg 18,,60488,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,15,Small 10-49,50.15014,8.61371,Germany
Greiner GmbH,Greiner GmbH,Friesstr. 5,,60388,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,20,Small 10-49,50.1380194,8.7412922,Germany
von Gries Recycling GmbH,von Gries Recycling GmbH,Flinschstr. 39,,60388,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,25,Small 10-49,50.1365285,8.7344381,Germany
ALBA Metall Sd Rhein-Main GmbH,ALBA Metall Sd Rhein-Main,Carl-Benz-Str. 1,,60314,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,60,Medium 50-249,50.1237899,8.7462578,Germany
AWG Abfallwiederverwertungsgesellschaft mbH,AWG,Uhlfelderstr.,,60314,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,110,Medium 50-249,50.119009,8.7486195,Germany
FES Abfallmanagement- und Service GmbH,FES Abfallmanagement- und,Weidenbornstr. 40,,60389,Frankfurt am Main,4953,49,Abfallbeseitigung,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,170,Medium 50-249,50.1315425,8.7057043,Germany
"Junior, Ibel & Lotz GmbH & Co. Schneerumungs-KG","Junior, Ibel & Lotz GmbH & Co.",Stroofstr. 49,,65933,Frankfurt am Main,4959,49,Sonstige ffentliche Sanitrdienste,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,15,Small 10-49,50.09223,8.57939,Germany
MHKW Mllheizkraftwerk Frankfurt am Main GmbH,MHKW Mllheizkraftwerk,Heddernheimer Landstr. 157,,60439,Frankfurt am Main,4961,49,Dampf- u. Klimaanlagen,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,30,Small 10-49,50.16185,8.63838,Germany
A I V Handels GmbH,A I V Handels GmbH,Orber Str. 11-13,,60386,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,19,Small 10-49,50.129903,8.7527319,Germany
Sandra Patricia Andorfer,Sandra Patricia Andorfer,Antoninusstr. 52,,60439,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,25,Small 10-49,50.15806,8.64169,Germany
Westfalia Max Eichmann Inhaber Michael Carnatz,Westfalia Max Eichmann Inhaber,Orber Str. 11-13,,60386,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,31,Small 10-49,50.129903,8.7527319,Germany
DAF Trucks Frankfurt GmbH,DAF Trucks Frankfurt GmbH,Josef-Eicher-Str. 6,,60437,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,37,Small 10-49,50.19303,8.65072,Germany
Mando Corporation Europe GmbH,Mando Corporation Europe GmbH,Heinrich-Hopf-Str. 15,,65936,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,41,Small 10-49,50.12862,8.58465,Germany
DEKRA AUTOMOTIVE SOLUTIONS Germany GmbH,DEKRA AUTOMOTIVE SOLUTIONS,Lyoner Str. 14,,60528,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,76,Medium 50-249,50.0827183,8.6293574,Germany
KIA MOTORS Deutschland GmbH,KIA MOTORS Deutschland GmbH,Theodor-Heuss-Allee 11,,60486,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,150,Medium 50-249,50.1134071,8.6458774,Germany
FCA GERMANY AG,FCA GERMANY AG,Hanauer Landstr. 176,,60314,Frankfurt am Main,5012,50,Kfz-Import und Export,Wholesale Trade - Durable Goods,Wholesale & retail trade,350,Large 250 +,50.1138485,8.7202351,Germany
BBG Automotive GmbH,BBG Automotive GmbH,Morsestr. 29,,60486,Frankfurt am Main,5013,50,Kfz-Ersatz- u. Zubehrteile,Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.11945,8.62623,Germany
AUTO-HEIN,AUTO-HEIN,Frankenallee 64,,60327,Frankfurt am Main,5013,50,Kfz-Ersatz- u. Zubehrteile,Wholesale Trade - Durable Goods,Wholesale & retail trade,25,Small 10-49,50.1054167,8.6453793,Germany
KIA MOTORS Europe GmbH,KIA MOTORS Europe GmbH,Theodor-Heuss-Allee 11,,60486,Frankfurt am Main,5013,50,Kfz-Ersatz- u. Zubehrteile,Wholesale Trade - Durable Goods,Wholesale & retail trade,120,Medium 50-249,50.1134071,8.6458774,Germany
Rtz GmbH,Rtz GmbH,Orber Str. 44,,60386,Frankfurt am Main,5014,50,Reifen u. Schluche,Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.12752,8.74203,Germany
Schmidt GmbH,Schmidt GmbH,Eichenstr. 68,,65933,Frankfurt am Main,5014,50,Reifen u. Schluche,Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.0954527,8.5995141,Germany
Bro-Doorn GmbH,Bro-Doorn GmbH,Dieburger Str. 36,,60386,Frankfurt am Main,5021,50,Mbel,Wholesale Trade - Durable Goods,Wholesale & retail trade,12,Small 10-49,50.11543,8.76567,Germany
UNIONZEISS Bro- und Objekteinrichtung GmbH,UNIONZEISS Bro- und,Flinschstr. 63,,60388,Frankfurt am Main,5021,50,Mbel,Wholesale Trade - Durable Goods,Wholesale & retail trade,13,Small 10-49,50.13919,8.73184,Germany
Khn Broeinrichtungen GmbH,Khn Broeinrichtungen GmbH,August-Schanz-Str. 13,,60433,Frankfurt am Main,5021,50,Mbel,Wholesale Trade - Durable Goods,Wholesale & retail trade,16,Small 10-49,50.16275,8.68771,Germany
Musliji Fussbodensysteme GmbH,Musliji Fussbodensysteme GmbH,Liebknechtstr. 7,,65929,Frankfurt am Main,5023,50,"Wohnungsausstattungen, Glaswaren, Teppiche, Bodenbelge, Gardinen",Wholesale Trade - Durable Goods,Wholesale & retail trade,13,Small 10-49,50.1072233,8.5436263,Germany
Decor-Walther Einrichtungs GmbH,Decor-Walther Einrichtungs,Berliner Str. 56-58,,60311,Frankfurt am Main,5023,50,"Wohnungsausstattungen, Glaswaren, Teppiche, Bodenbelge, Gardinen",Wholesale Trade - Durable Goods,Wholesale & retail trade,34,Small 10-49,50.1116,8.68018,Germany
"Christian Gbel Holzgrohandlung, Grohandlung mit Sperrholz GmbH & Co. KG",Christian Gbel,Anton-Schlter-Str. 2,,60437,Frankfurt am Main,5031,50,"Bau- u. Sperrholz, Spanplatten u. Bauschreinereiprodukte",Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.192917,8.6498821,Germany
Hessia Baustoffe GmbH,Hessia Baustoffe GmbH,Eichenstr. 21,,65933,Frankfurt am Main,5032,50,Steine u. hnliche Baumaterialien,Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.0951,8.60425,Germany
Beschlag Paul GmbH,Beschlag Paul GmbH,Kruppstr. 134,,60388,Frankfurt am Main,5039,50,"Sonstiges Baumaterial, Flachglas, Steine",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.14363,8.74087,Germany
DHB Bauausfhrungen GmbH,DHB Bauausfhrungen GmbH,Eichenstr. 59,,65933,Frankfurt am Main,5039,50,"Sonstiges Baumaterial, Flachglas, Steine",Wholesale Trade - Durable Goods,Wholesale & retail trade,12,Small 10-49,50.0950155,8.5995648,Germany
Thomas Ehmann Lamellenreinigung W&E,Thomas Ehmann,Miquelallee 191,,60320,Frankfurt am Main,5039,50,"Sonstiges Baumaterial, Flachglas, Steine",Wholesale Trade - Durable Goods,Wholesale & retail trade,13,Small 10-49,50.1316085,8.6677908,Germany
Luxion AG,Luxion AG,Max-Holder-Str. 19,,60437,Frankfurt am Main,5043,50,Fotoapparate und Zubehr,Wholesale Trade - Durable Goods,Wholesale & retail trade,15,Small 10-49,50.1902661,8.6482405,Germany
FLIR Systems GmbH,FLIR Systems GmbH,Berner Str. 81,,60437,Frankfurt am Main,5043,50,Fotoapparate und Zubehr,Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.194635,8.657339,Germany
MBF Filmtechnik GmbH,MBF Filmtechnik GmbH,Westerbachstr. 164,,65936,Frankfurt am Main,5043,50,Fotoapparate und Zubehr,Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.1245976,8.5842305,Germany
Klaus Vogel Brotechnik GmbH,Klaus Vogel Brotechnik GmbH,Carl-Benz-Str. 21,,60386,Frankfurt am Main,5044,50,Bromaschinen,Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.121349,8.751276,Germany
BRO KRAMM GmbH,BRO KRAMM GmbH,Bleidenstr. 1,,60311,Frankfurt am Main,5044,50,Bromaschinen,Wholesale Trade - Durable Goods,Wholesale & retail trade,30,Small 10-49,50.1127814,8.6808076,Germany
C.B.C. Computer Business Center GmbH,C.B.C. Computer Business,Lyoner Str. 20,,60528,Frankfurt am Main,5044,50,Bromaschinen,Wholesale Trade - Durable Goods,Wholesale & retail trade,62,Medium 50-249,50.0820831,8.6251583,Germany
Econocom Deutschland GmbH,Econocom Deutschland GmbH,Herriotstr. 8,,60528,Frankfurt am Main,5044,50,Bromaschinen,Wholesale Trade - Durable Goods,Wholesale & retail trade,67,Medium 50-249,50.07934,8.62798,Germany
ZeniMax Germany GmbH,ZeniMax Germany GmbH,Schillerstr. 15-17,,60313,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.1158459,8.6785589,Germany
UZ-Systemhaus GmbH,UZ-Systemhaus GmbH,Flinschstr. 63,,60388,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.13919,8.73184,Germany
Seiwert GmbH,Seiwert GmbH,Werrastr. 7,,60486,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.1194208,8.6412499,Germany
INFINITT Europe GmbH,INFINITT Europe GmbH,Gaugrafenstr. 34,,60489,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.123328,8.5955679,Germany
QAD Europe GmbH,QAD Europe GmbH,Walther-von-Cronberg-Platz 13,,60594,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,10,Small 10-49,50.1052521,8.6966508,Germany
Vitria Technology GmbH,Vitria Technology GmbH,Beethovenstr. 12-16,,60325,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,13,Small 10-49,50.11284,8.65726,Germany
STS Informationstechnologie GmbH,STS Informationstechnologie,Romarkt 21,,60311,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,13,Small 10-49,50.1117381,8.6763681,Germany
Planon GmbH,Planon GmbH,Wilhelm-Leuschner-Str. 79,,60329,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,14,Small 10-49,50.103556,8.6663616,Germany
NewTelco GmbH,NewTelco GmbH,Mainzer Landstr. 351-353,,60326,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,22,Small 10-49,50.10179,8.63359,Germany
TuneUp Software GmbH,TuneUp Software GmbH,Eschenheimer Anlage 1,,60316,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,24,Small 10-49,50.118847,8.6885721,Germany
BANDAI NAMCO Entertainment Germany GmbH,BANDAI NAMCO Entertainment,Carl-Benz-Str. 21,,60386,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,25,Small 10-49,50.121349,8.751276,Germany
OpenTable GmbH,OpenTable GmbH,Zeil 109,,60313,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,30,Small 10-49,50.1139266,8.6814123,Germany
MSI Technology GmbH,MSI Technology GmbH,Hanauer Landstr. 318,,60314,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,44,Small 10-49,50.12112,8.73851,Germany
BMC Software GmbH,BMC Software GmbH,Lyoner Str. 9,,60528,Frankfurt am Main,5045,50,"Computer, Computerzubehr u. Software",Wholesale Trade - Durable Goods,Wholesale & retail trade,130,Medium 50-249,50.0838,8.63101,Germany
FUJIFILM SonoSite GmbH,FUJIFILM SonoSite GmbH,Condor Platz 8,,60549,Frankfurt am Main,5047,50,"rztliche, Zahnrztliche u. Klinikgerte und Bedarf",Wholesale Trade - Durable Goods,Wholesale & retail trade,12,Small 10-49,50.041381,8.5800547,Germany
OMNIA PRO MEDICO GmbH,OMNIA PRO MEDICO GmbH,Grusonstr. 3-5,,60314,Frankfurt am Main,5047,50,"rztliche, Zahnrztliche u. Klinikgerte und Bedarf",Wholesale Trade - Durable Goods,Wholesale & retail trade,18,Small 10-49,50.11205,8.70607,Germany
MiroMed Pfleiderer Medical Produkte GmbH,MiroMed Pfleiderer Medical,Lindleystr. 12,,60314,Frankfurt am Main,5047,50,"rztliche, Zahnrztliche u. Klinikgerte und Bedarf",Wholesale Trade - Durable Goods,Wholesale & retail trade,19,Small 10-49,50.1124032,8.7192312,Germany
Behmann GmbH,Behmann GmbH,Hanauer Landstr. 204,,60314,Frankfurt am Main,5047,50,"rztliche, Zahnrztliche u. Klinikgerte und Bedarf",Wholesale Trade - Durable Goods,Wholesale & retail trade,22,Small 10-49,50.11531,8.72463,Germany
Rntgen-Schnitzer e.K.,Rntgen-Schnitzer e.K.,Salzschlirfer Str. 5,,60386,Frankfurt am Main,5047,50,"rztliche, Zahnrztliche u. Klinikgerte und Bedarf",Wholesale Trade - Durable Goods,Wholesale & retail trade,24,Small 10-49,50.1289465,8.7453818,Germany
Asahi Kasei Medical Europe GmbH,Asahi Kasei Medical Europe,Herriotstr. 1,,60528,Frankfurt am Main,5047,50,"rztliche, Zahnrztliche u. Klinikgerte und Bedarf",Wholesale Trade - Durable Goods,Wholesale & retail trade,31,Small 10-49,50.0810641,8.629639,Germany
Menicon GmbH,Menicon GmbH,Jakob-Latscha-Str. 3,,60314,Frankfurt am Main,5048,50,Augenoptikerbedarf,Wholesale Trade - Durable Goods,Wholesale & retail trade,35,Small 10-49,50.1145582,8.714221,Germany
HOYA Surgical Optics GmbH,HOYA Surgical Optics GmbH,Condor Platz 8,,60549,Frankfurt am Main,5048,50,Augenoptikerbedarf,Wholesale Trade - Durable Goods,Wholesale & retail trade,42,Small 10-49,50.041381,8.5800547,Germany
ALBA Ferrous Trading GmbH,ALBA Ferrous Trading GmbH,Dieselstr. 52,,60314,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,11,Small 10-49,50.1232619,8.7455306,Germany
MVG Metallverkaufsgesellschaft mbH & Co. KG,MVG Metallverkaufsgesellschaft,Hanauer Landstr. 421,,60314,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,12,Small 10-49,50.12112,8.73621,Germany
Tradium GmbH,Tradium GmbH,Gerauer Str. 18,,60528,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,15,Small 10-49,50.084176,8.6438181,Germany
MC Metallhandel GmbH,MC Metallhandel GmbH,Gwinnerstr. 11,,60388,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,16,Small 10-49,50.1365489,8.7386351,Germany
ETF Aluminium GmbH,ETF Aluminium GmbH,Berner Str. 23,,60437,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.19352,8.66433,Germany
Zhongwang Aluminium Europe GmbH,Zhongwang Aluminium Europe,Herriotstr. 1,,60528,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.0810641,8.629639,Germany
Fortuna Industries GmbH,Fortuna Industries GmbH,Lyoner Str. 15,,60528,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,25,Small 10-49,50.0813425,8.6271989,Germany
Daewoo International (Deutschland) GmbH,Daewoo International,Lurgiallee 16,,60439,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,29,Small 10-49,50.16962,8.64167,Germany
Gebrder Horne Rohrleitungen und technischer Bedarf GmbH,Gebrder Horne Rohrleitungen,Silostr. 65,,65929,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,50,Small 10-49,50.0984183,8.5235386,Germany
VSMPO - Tirus GmbH,VSMPO - Tirus GmbH,Carl-Benz-Str. 39-41,,60386,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,57,Medium 50-249,50.11845,8.75843,Germany
Interfer Stahl GmbH,Interfer Stahl GmbH,Gutleutstr. 363-365,,60327,Frankfurt am Main,5051,50,"Metallwaren, Rhren u. Stahlbehlter, Kugellager, Wlzlager",Wholesale Trade - Durable Goods,Wholesale & retail trade,80,Medium 50-249,50.09322,8.63827,Germany
Leschhorn GmbH & Co. KG,Leschhorn GmbH & Co. KG,Schlitzer Str. 6,,60386,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,13,Small 10-49,50.12997,8.74677,Germany
Sound Distributors GmbH,Sound Distributors GmbH,Am Eckenheimer Friedhof 12,,60435,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,15,Small 10-49,50.1511959,8.6817147,Germany
GE Lighting GmbH,GE Lighting GmbH,Bleichstr. 64-66,,60313,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10-49,50.1174061,8.6808619,Germany
MERSEN Deutschland Eggolsheim GmbH,MERSEN Deutschland Eggolsheim,Talstr. 112,,60437,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,22,Small 10-49,50.1838647,8.6523446,Germany
REICHLE UND DE MASSARI GMBH,REICHLE UND DE MASSARI GMBH,Weismllerstr. 31,,60314,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,25,Small 10-49,50.1201,8.73761,Germany
Renesola Deutschland GmbH,Renesola Deutschland GmbH,Lyoner Str. 15,,60528,Frankfurt am Main,5063,50,"Elektrische Apparate, Leitungen u. Elektrobauartikel, Motoren",Wholesale Trade - Durable Goods,Wholesale & retail trade,26,Small 10-49,50.0813425,8.6271989,Germany
