building_id,s_ocn,cust_name,man_employee_total,db_country_name,db_nace_code,db_employee_here,db_employee_total,db_sic_code,db_industry,db_industry_level_1,db_industry_level_2,db_industry_level_3,gl_revenue_year_2014,db_duns,sfdc_account_name,carrier_voice,colocation,colt_total,customer_asset_sales_data,customer_asset_sales_managed_services,data_centre_services,data_centre_services_installation_adjustment,data_installation_adjustment,dedicated_hosting,ethernet_point_to_point,ethernet_vpn,high_speed_service,incoming,in_services,intercompany_voice,internet_access,ip_voice,ipvpn_corporate,link,managed_service_installation_adjustment,other_bandwidth,other_misc_data,other_voice,professional_services,reseller_voice,shared_hosting,voice_connect,voice_line,others,channel
DEBAD-0000012394,DE57784,AMEROPA-REISEN GMBH,120,GERMANY,63.3,0,120,4724,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",47 - Transportation Services,Travel agencies,21197.97,315003871,Ameropa-Reisen GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14160,0,0,0,0,0,0,0,0,0,0,45.48,6992.49,0,DIRECT
DEBAD-0000012394,ECO04,ECOTEL COMMUNICATION AG,190,GERMANY,64.2,70,190,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,3123266.31,315122213,Ecotel Communication AG,1346759.28,0,0,0,0,0,0,0,0,75550.51,65556.48,0,0,83206.63,0,8920.96,257.5,0,49080,0,19200,0,0,-350,1473164.95,0,0,1920,0,WHOLESALE
DEBAD-0000012394,UNKNOWN OCN,COLT TELECOM FRANKFURT 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEBAD-0000012394,VIA02,BT IGNITE GMBH & CO. OHG,1130,GERMANY,64.2,0,1130,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,8075316,314718771,BT (Germany) GmbH & Co. OHG,4637566.61,15360,0,0,0,0,0,0,0,1402928.31,737474.05,0,2411.56,0,0,151038.8,0,0,969011.24,0,108490.69,51034.74,0,0,0,0,0,0,0,STRATEGIC
DEBAD-0000012868,530068,ATIS SYSTEMS GMBH,200,GERMANY,0,94,200,3669,Manufacturing,20..39 - Manufacturing,36 - Electronic & Other Electrical Equipment & Components exc. Computer Equipment,Communications equipment N.E.C.,13464,315723189,ATIS systems GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13464,0,0,0,0,0,0,0,0,0,0,0,0,0,AGENTS
DEBAD-0000013735,3602749,INTEROUTE GERMANY GMBH,110,GERMANY,64.2,0,110,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,1095996.19,329876184,Interoute Germany GmbH,0,9000.04,0,0,0,0,0,0,0,646992.24,334551.31,0,0,300,0,14568.23,0,0,79485.83,0,0,3150,13.83,4993.75,768.87,0,0,2172.09,0,WHOLESALE
DEBAD-0000013735,A0127646,INS Systems GmbH,50,GERMANY,72.6,50,50,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,368412.29,326127438,INS Systems GmbH,0,0,0,0,0,0,0,0,0,2328,0,0,0,0,0,0,0,359730,0,0,0,0,0,0,0,0,0,6354.29,0,AGENTS
DEBAD-0000013735,VIA02,BT (GERMANY) GMBH & CO. OHG,1130,GERMANY,64.2,0,1130,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,8075316,314718771,BT (Germany) GmbH & Co. OHG,4637566.61,15360,0,0,0,0,0,0,0,1402928.31,737474.05,0,2411.56,0,0,151038.8,0,0,969011.24,0,108490.69,51034.74,0,0,0,0,0,0,0,STRATEGIC
DEBAD-0000015617,96637,INCC DUESSELDORF,0,FRANCE,55.3,10,0,5812,Retail Trade,52..59 - Retail Trade,58 - Eating & Drinking Places,Eating places,278224.2306,768471336,Hewlett - Packard Centre de Compétence (EMEA Head Quarter),0,34803.58221,0,0,0,0,0,0,0,58131.74193,-5498.333204,0,0,0,0,65105.47076,0,-1452.013563,-2163.361673,0,58008.34419,0,0,0,0,0,0,71288.7999,0,DIRECT
DEBAD-0000015617,CAB05,CABLE & WIRELESS DEUTSCHLAND GMBH,312,GERMANY,67.12,0,312,6282,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services",Investment advice,1930139.38,315228135,Cable & Wireless Telecommunication Services GmbH,0,0,0,0,0,0,0,0,0,1396042.85,236467.06,0,0,0,0,0,0,0,273377.32,0,25199.75,-281.5,0,-666.1,0,0,0,0,0,WHOLESALE
DEBAD-0000015617,COL02,COLT TELECOM AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEBAD-0000015617,HEAG2,HEAG MEDIANET GMBH,0,GERMANY,45.31,0,0,1731,Construction,15..17 - Construction,17 - Construction - Special Trade Contractors,Electrical work,206782.06,344989913,HSE Medianet GmbH,135612.44,0,0,0,0,0,0,0,0,33145.16,0,0,0.93,0,0,0,0,0,19150,0,15600,0,3273.53,0,0,0,0,0,0,WHOLESALE
DEBAD-0000015617,VIA02,BT (Germany) GmbH & Co. OHG,1130,GERMANY,64.2,0,1130,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,8075316,314718771,BT (Germany) GmbH & Co. OHG,4637566.61,15360,0,0,0,0,0,0,0,1402928.31,737474.05,0,2411.56,0,0,151038.8,0,0,969011.24,0,108490.69,51034.74,0,0,0,0,0,0,0,STRATEGIC
DEBAD-0000016021,COL002,AOK HESSEN,1396,GERMANY,64.2,1396,1396,4899,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Communications services N.E.C.,10,314652884,Colt Technology Services GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
